X,Y,name,datetime
-7.2268192000000004,57.6759808,EA49570,2023-07-12T10:56:00.000000Z
-7.2266928,57.6758912,EA49570,2023-07-12T10:57:00.000000Z
-7.2267792,57.6759744,EA49570,2023-07-12T10:58:00.000000Z
-7.2266304,57.6758912,EA49570,2023-07-12T10:59:00.000000Z
-7.2265896,57.6758912,EA49570,2023-07-12T11:00:00.000000Z
-7.2376224,57.6751552,EA49503,2023-07-12T11:00:00.000000Z
-7.2266256,57.6759168,EA49570,2023-07-12T11:01:00.000000Z
-7.2266504,57.675968,EA49570,2023-07-12T11:02:00.000000Z
-7.226604,57.675936,EA49570,2023-07-12T11:03:00.000000Z
-7.2266088,57.6759232,EA49570,2023-07-12T11:04:00.000000Z
-7.230984,57.670592,EA49503,2023-07-12T11:05:00.000000Z
-7.2265408,57.6758208,EA49570,2023-07-12T11:06:00.000000Z
-7.2403648,57.669536,EA49571,2023-07-12T11:07:00.000000Z
-7.2265528,57.6758976,EA49570,2023-07-12T11:07:00.000000Z
-7.2265488,57.6757888,EA49570,2023-07-12T11:08:00.000000Z
-7.2265128,57.6757824,EA49570,2023-07-12T11:09:00.000000Z
-7.230984,57.670656,EA49503,2023-07-12T11:10:00.000000Z
-7.226524,57.6757568,EA49570,2023-07-12T11:10:00.000000Z
-7.240564,57.6693952,EA49571,2023-07-12T11:11:00.000000Z
-7.2263776,57.6757184,EA49570,2023-07-12T11:11:00.000000Z
-7.2265624,57.6758016,EA49570,2023-07-12T11:12:00.000000Z
-7.2264896,57.6758208,EA49570,2023-07-12T11:13:00.000000Z
-7.2265304,57.6758016,EA49570,2023-07-12T11:14:00.000000Z
-7.230832,57.6707584,EA49503,2023-07-12T11:15:00.000000Z
-7.2265928,57.6758592,EA49570,2023-07-12T11:15:00.000000Z
-7.2265264,57.6758464,EA49570,2023-07-12T11:16:00.000000Z
-7.2402184,57.6696192,EA49571,2023-07-12T11:17:00.000000Z
-7.2266136,57.6758976,EA49570,2023-07-12T11:17:00.000000Z
-7.24068,57.6694208,EA49571,2023-07-12T11:18:00.000000Z
-7.2265488,57.6758592,EA49570,2023-07-12T11:18:00.000000Z
-7.240464,57.6694592,EA49571,2023-07-12T11:19:00.000000Z
-7.2265264,57.675872,EA49570,2023-07-12T11:19:00.000000Z
-7.2308984,57.6706624,EA49503,2023-07-12T11:20:00.000000Z
-7.2265656,57.6758976,EA49570,2023-07-12T11:20:00.000000Z
-7.2406304,57.66944,EA49571,2023-07-12T11:21:00.000000Z
-7.226528,57.675872,EA49570,2023-07-12T11:21:00.000000Z
-7.2265352,57.6758528,EA49570,2023-07-12T11:22:00.000000Z
-7.2265584,57.6758592,EA49570,2023-07-12T11:23:00.000000Z
-7.2265328,57.6758208,EA49570,2023-07-12T11:24:00.000000Z
-7.2308896,57.6705472,EA49503,2023-07-12T11:25:00.000000Z
-7.2265936,57.6758656,EA49570,2023-07-12T11:25:00.000000Z
-7.2265632,57.6758464,EA49570,2023-07-12T11:26:00.000000Z
-7.2401536,57.669696,EA49571,2023-07-12T11:26:00.000000Z
-7.2265408,57.6758336,EA49570,2023-07-12T11:28:00.000000Z
-7.2265296,57.6757888,EA49570,2023-07-12T11:29:00.000000Z
-7.2310008,57.670688,EA49503,2023-07-12T11:30:00.000000Z
-7.2266216,57.67584,EA49570,2023-07-12T11:30:00.000000Z
-7.2401528,57.6696384,EA49571,2023-07-12T11:31:00.000000Z
-7.2403192,57.6695104,EA49568,2023-07-12T11:33:00.000000Z
-7.2309632,57.6705728,EA49503,2023-07-12T11:35:00.000000Z
-7.2401592,57.6695936,EA49571,2023-07-12T11:36:00.000000Z
-7.2310064,57.6750144,EA49570,2023-07-12T11:36:00.000000Z
-7.2402184,57.669504,EA49568,2023-07-12T11:37:00.000000Z
-7.2402184,57.6695936,EA49571,2023-07-12T11:38:00.000000Z
-7.240312,57.6694976,EA49571,2023-07-12T11:39:00.000000Z
-7.2402632,57.6695616,EA49571,2023-07-12T11:40:00.000000Z
-7.2341744,57.6695936,EA49570,2023-07-12T11:41:00.000000Z
-7.2401744,57.6696192,EA49571,2023-07-12T11:41:00.000000Z
-7.240176,57.669504,EA49571,2023-07-12T11:42:00.000000Z
-7.2380352,57.6675264,EA49570,2023-07-12T11:42:00.000000Z
-7.2402064,57.6696064,EA49568,2023-07-12T11:43:00.000000Z
-7.2401264,57.6695552,EA49571,2023-07-12T11:43:00.000000Z
-7.2381832,57.6675072,EA49570,2023-07-12T11:43:00.000000Z
-7.2403248,57.6694912,EA49571,2023-07-12T11:44:00.000000Z
-7.238284,57.6675008,EA49570,2023-07-12T11:44:00.000000Z
-7.2447456,57.6664512,EA49503,2023-07-12T11:45:00.000000Z
-7.2402032,57.6695808,EA49571,2023-07-12T11:45:00.000000Z
-7.2385048,57.6675136,EA49570,2023-07-12T11:45:00.000000Z
-7.240136,57.6695808,EA49571,2023-07-12T11:46:00.000000Z
-7.2383432,57.6675584,EA49570,2023-07-12T11:46:00.000000Z
-7.2401632,57.6695872,EA49571,2023-07-12T11:47:00.000000Z
-7.2386344,57.667552,EA49570,2023-07-12T11:47:00.000000Z
-7.2402104,57.6694976,EA49568,2023-07-12T11:48:00.000000Z
-7.2401664,57.6695552,EA49571,2023-07-12T11:48:00.000000Z
-7.2386656,57.6675136,EA49570,2023-07-12T11:48:00.000000Z
-7.2402512,57.6695744,EA49571,2023-07-12T11:49:00.000000Z
-7.2402976,57.6695168,EA49571,2023-07-12T11:50:00.000000Z
-7.238356,57.6675328,EA49570,2023-07-12T11:50:00.000000Z
-7.2447712,57.6664064,EA49503,2023-07-12T11:50:00.000000Z
-7.2402768,57.6695488,EA49571,2023-07-12T11:51:00.000000Z
-7.24024,57.6695808,EA49571,2023-07-12T11:52:00.000000Z
-7.2403456,57.6695168,EA49571,2023-07-12T11:53:00.000000Z
-7.240036,57.6696192,EA49568,2023-07-12T11:53:00.000000Z
-7.2403208,57.6695488,EA49571,2023-07-12T11:54:00.000000Z
-7.2448976,57.6665344,EA49503,2023-07-12T11:55:00.000000Z
-7.2403272,57.6695232,EA49571,2023-07-12T11:55:00.000000Z
-7.2402776,57.6695424,EA49571,2023-07-12T11:56:00.000000Z
-7.2387112,57.66736,EA49570,2023-07-12T11:56:00.000000Z
-7.2402792,57.6695424,EA49571,2023-07-12T11:57:00.000000Z
-7.2402792,57.6695424,EA49568,2023-07-12T11:58:00.000000Z
-7.2402832,57.6695808,EA49571,2023-07-12T11:58:00.000000Z
-7.2302224,57.6694272,EA49502,2023-07-12T11:58:00.000000Z
-7.2403712,57.66944,EA49571,2023-07-12T11:59:00.000000Z
-7.2454128,57.666848,EA49503,2023-07-12T12:00:00.000000Z
-7.2403552,57.6696192,EA49571,2023-07-12T12:00:00.000000Z
-7.2405008,57.6693056,EA49571,2023-07-12T12:01:00.000000Z
-7.2387384,57.6673344,EA49570,2023-07-12T12:01:00.000000Z
-7.2402008,57.6695424,EA49571,2023-07-12T12:02:00.000000Z
-7.2401344,57.6696064,EA49568,2023-07-12T12:03:00.000000Z
-7.2403416,57.6695936,EA49571,2023-07-12T12:03:00.000000Z
-7.2402296,57.6696064,EA49571,2023-07-12T12:04:00.000000Z
-7.2403096,57.6695552,EA49571,2023-07-12T12:05:00.000000Z
-7.2473184,57.668256,EA49503,2023-07-12T12:05:00.000000Z
-7.2403136,57.6696768,EA49571,2023-07-12T12:06:00.000000Z
-7.2397392,57.6655872,EA49570,2023-07-12T12:06:00.000000Z
-7.2402936,57.6695872,EA49571,2023-07-12T12:07:00.000000Z
-7.2402312,57.669568,EA49568,2023-07-12T12:08:00.000000Z
-7.2402488,57.6695872,EA49571,2023-07-12T12:08:00.000000Z
-7.2401488,57.66976,EA49571,2023-07-12T12:09:00.000000Z
-7.2475936,57.6685312,EA49503,2023-07-12T12:10:00.000000Z
-7.2399944,57.6658112,EA49570,2023-07-12T12:10:00.000000Z
-7.240176,57.6696896,EA49571,2023-07-12T12:10:00.000000Z
-7.240208,57.6696,EA49571,2023-07-12T12:11:00.000000Z
-7.240204,57.6695936,EA49571,2023-07-12T12:12:00.000000Z
-7.2402544,57.6695232,EA49568,2023-07-12T12:13:00.000000Z
-7.2401512,57.669728,EA49571,2023-07-12T12:13:00.000000Z
-7.2402856,57.6695488,EA49571,2023-07-12T12:14:00.000000Z
-7.247468,57.6686272,EA49503,2023-07-12T12:15:00.000000Z
-7.2400576,57.6659392,EA49570,2023-07-12T12:15:00.000000Z
-7.2401456,57.669664,EA49571,2023-07-12T12:15:00.000000Z
-7.240124,57.6695104,EA49571,2023-07-12T12:16:00.000000Z
-7.2401976,57.6695424,EA49571,2023-07-12T12:17:00.000000Z
-7.2401768,57.6695232,EA49568,2023-07-12T12:18:00.000000Z
-7.240172,57.669472,EA49571,2023-07-12T12:18:00.000000Z
-7.2401664,57.6695296,EA49571,2023-07-12T12:19:00.000000Z
-7.2401376,57.6695872,EA49571,2023-07-12T12:20:00.000000Z
-7.2479064,57.6686464,EA49503,2023-07-12T12:20:00.000000Z
-7.2398008,57.6658944,EA49570,2023-07-12T12:20:00.000000Z
-7.2401896,57.6695488,EA49571,2023-07-12T12:21:00.000000Z
-7.2401936,57.6695232,EA49571,2023-07-12T12:22:00.000000Z
-7.2399728,57.6694784,EA49568,2023-07-12T12:23:00.000000Z
-7.2401192,57.6697856,EA49571,2023-07-12T12:23:00.000000Z
-7.2401096,57.6695104,EA49571,2023-07-12T12:24:00.000000Z
-7.2401072,57.669504,EA49571,2023-07-12T12:25:00.000000Z
-7.2479208,57.6687616,EA49503,2023-07-12T12:25:00.000000Z
-7.2397648,57.6659136,EA49570,2023-07-12T12:25:00.000000Z
-7.2401296,57.6695616,EA49571,2023-07-12T12:26:00.000000Z
-7.24002,57.6694848,EA49571,2023-07-12T12:27:00.000000Z
-7.2400168,57.6695296,EA49568,2023-07-12T12:28:00.000000Z
-7.240044,57.6695808,EA49571,2023-07-12T12:28:00.000000Z
-7.2400008,57.6694656,EA49571,2023-07-12T12:29:00.000000Z
-7.2400504,57.6696,EA49571,2023-07-12T12:30:00.000000Z
-7.2479616,57.6688448,EA49503,2023-07-12T12:30:00.000000Z
-7.239796,57.6655744,EA49570,2023-07-12T12:30:00.000000Z
-7.240012,57.6696576,EA49571,2023-07-12T12:31:00.000000Z
-7.2400096,57.6696,EA49571,2023-07-12T12:32:00.000000Z
-7.2399064,57.6695488,EA49568,2023-07-12T12:33:00.000000Z
-7.2399928,57.6695424,EA49571,2023-07-12T12:34:00.000000Z
-7.2399944,57.6694464,EA49571,2023-07-12T12:35:00.000000Z
-7.24852,57.6690816,EA49503,2023-07-12T12:35:00.000000Z
-7.23974,57.6656896,EA49570,2023-07-12T12:35:00.000000Z
-7.2399448,57.6695552,EA49571,2023-07-12T12:36:00.000000Z
-7.2399352,57.6695744,EA49571,2023-07-12T12:37:00.000000Z
-7.2395848,57.673568,EA49502,2023-07-12T12:37:00.000000Z
-7.239884,57.6695616,EA49568,2023-07-12T12:38:00.000000Z
-7.2399064,57.6696256,EA49571,2023-07-12T12:38:00.000000Z
-7.2494456,57.6691968,EA49503,2023-07-12T12:40:00.000000Z
-7.2398488,57.6657472,EA49570,2023-07-12T12:40:00.000000Z
-7.2400056,57.6695808,EA49571,2023-07-12T12:41:00.000000Z
-7.2394416,57.6735552,EA49502,2023-07-12T12:42:00.000000Z
-7.2403408,57.6695488,EA49568,2023-07-12T12:43:00.000000Z
-7.2393568,57.673664,EA49502,2023-07-12T12:43:00.000000Z
-7.239268,57.6736768,EA49502,2023-07-12T12:44:00.000000Z
-7.2392552,57.673696,EA49502,2023-07-12T12:45:00.000000Z
-7.2501544000000004,57.6688128,EA49503,2023-07-12T12:45:00.000000Z
-7.2399632,57.6658048,EA49570,2023-07-12T12:45:00.000000Z
-7.2305944,57.6704256,EA49571,2023-07-12T12:46:00.000000Z
-7.2390592,57.6737536,EA49502,2023-07-12T12:46:00.000000Z
-7.2390512,57.6737344,EA49502,2023-07-12T12:47:00.000000Z
-7.2307288,57.6706688,EA49568,2023-07-12T12:48:00.000000Z
-7.2506672,57.6688448,EA49503,2023-07-12T12:50:00.000000Z
-7.23938,57.6731904,EA49570,2023-07-12T12:50:00.000000Z
-7.2307856,57.6705152,EA49571,2023-07-12T12:51:00.000000Z
-7.2389528,57.6740224,EA49502,2023-07-12T12:52:00.000000Z
-7.2301024,57.6704832,EA49568,2023-07-12T12:53:00.000000Z
-7.2387584,57.6740928,EA49502,2023-07-12T12:53:00.000000Z
-7.238712,57.6741184,EA49502,2023-07-12T12:54:00.000000Z
-7.2389008,57.6741632,EA49502,2023-07-12T12:55:00.000000Z
-7.2510864,57.6686784,EA49503,2023-07-12T12:55:00.000000Z
-7.2393248,57.6734464,EA49570,2023-07-12T12:55:00.000000Z
-7.2312168,57.6706176,EA49571,2023-07-12T12:56:00.000000Z
-7.2388456,57.674176,EA49502,2023-07-12T12:56:00.000000Z
-7.2389152,57.6742272,EA49502,2023-07-12T12:57:00.000000Z
-7.2305144,57.670464,EA49568,2023-07-12T12:58:00.000000Z
-7.2509896,57.6683968,EA49503,2023-07-12T13:00:00.000000Z
-7.2304928,57.6704704,EA49571,2023-07-12T13:01:00.000000Z
-7.2393416,57.6737088,EA49570,2023-07-12T13:01:00.000000Z
-7.23858,57.6744704,EA49502,2023-07-12T13:02:00.000000Z
-7.2303408,57.6700416,EA49568,2023-07-12T13:03:00.000000Z
-7.2298688,57.6702144,EA49571,2023-07-12T13:03:00.000000Z
-7.2304472,57.6703552,EA49571,2023-07-12T13:04:00.000000Z
-7.2297784,57.670048,EA49571,2023-07-12T13:05:00.000000Z
-7.2513376,57.6682112,EA49503,2023-07-12T13:05:00.000000Z
-7.2392624,57.67392,EA49570,2023-07-12T13:05:00.000000Z
-7.2304312,57.6704704,EA49571,2023-07-12T13:06:00.000000Z
-7.2305504,57.6705664,EA49571,2023-07-12T13:07:00.000000Z
-7.2381776,57.6745728,EA49502,2023-07-12T13:07:00.000000Z
-7.2304456,57.670144,EA49571,2023-07-12T13:08:00.000000Z
-7.2302624,57.6699456,EA49571,2023-07-12T13:09:00.000000Z
-7.2307968,57.6700736,EA49571,2023-07-12T13:10:00.000000Z
-7.2512072,57.667808,EA49503,2023-07-12T13:10:00.000000Z
-7.2393552,57.673792,EA49570,2023-07-12T13:10:00.000000Z
-7.230488,57.6705024,EA49571,2023-07-12T13:11:00.000000Z
-7.230468,57.6706496,EA49571,2023-07-12T13:12:00.000000Z
-7.2380248,57.674848,EA49502,2023-07-12T13:12:00.000000Z
-7.230412,57.6707456,EA49568,2023-07-12T13:13:00.000000Z
-7.2305152,57.6707328,EA49571,2023-07-12T13:13:00.000000Z
-7.2364424,57.6728896,EA49571,2023-07-12T13:14:00.000000Z
-7.2517760000000004,57.6679936,EA49503,2023-07-12T13:15:00.000000Z
-7.2391552,57.6740096,EA49570,2023-07-12T13:15:00.000000Z
-7.2390064,57.6735232,EA49571,2023-07-12T13:15:00.000000Z
-7.2390344,57.6735744,EA49571,2023-07-12T13:16:00.000000Z
-7.237796,57.6749184,EA49502,2023-07-12T13:17:00.000000Z
-7.2390504,57.6736128,EA49571,2023-07-12T13:17:00.000000Z
-7.2390576,57.6735552,EA49568,2023-07-12T13:18:00.000000Z
-7.2513256,57.6683328,EA49503,2023-07-12T13:20:00.000000Z
-7.2390472,57.6740352,EA49570,2023-07-12T13:20:00.000000Z
-7.2391976,57.673696,EA49571,2023-07-12T13:21:00.000000Z
-7.2382184,57.6744832,EA49502,2023-07-12T13:22:00.000000Z
-7.2393128,57.6736576,EA49568,2023-07-12T13:23:00.000000Z
-7.2390288,57.674208,EA49570,2023-07-12T13:25:00.000000Z
-7.2512352,57.6684288,EA49503,2023-07-12T13:25:00.000000Z
-7.2393008,57.6736384,EA49571,2023-07-12T13:26:00.000000Z
-7.2382552,57.6743872,EA49502,2023-07-12T13:27:00.000000Z
-7.239468,57.6736448,EA49568,2023-07-12T13:28:00.000000Z
-7.2386128,57.6744512,EA49570,2023-07-12T13:30:00.000000Z
-7.2506888,57.6685056,EA49503,2023-07-12T13:30:00.000000Z
-7.2394608,57.6735744,EA49571,2023-07-12T13:31:00.000000Z
-7.2388704,57.674368,EA49502,2023-07-12T13:32:00.000000Z
-7.2394,57.6734976,EA49568,2023-07-12T13:33:00.000000Z
-7.2384656,57.6746048,EA49570,2023-07-12T13:35:00.000000Z
-7.2499648,57.6684928,EA49503,2023-07-12T13:35:00.000000Z
-7.2394648,57.673568,EA49571,2023-07-12T13:36:00.000000Z
-7.2393072,57.674048,EA49502,2023-07-12T13:37:00.000000Z
-7.2393448,57.6734016,EA49571,2023-07-12T13:37:00.000000Z
-7.2392696,57.6741056,EA49502,2023-07-12T13:38:00.000000Z
-7.239364,57.6734336,EA49568,2023-07-12T13:38:00.000000Z
-7.2392656,57.6734656,EA49571,2023-07-12T13:38:00.000000Z
-7.239364,57.674112,EA49502,2023-07-12T13:39:00.000000Z
-7.2394504,57.6741696,EA49502,2023-07-12T13:40:00.000000Z
-7.2383808,57.674752,EA49570,2023-07-12T13:40:00.000000Z
-7.2498576,57.6685248,EA49503,2023-07-12T13:40:00.000000Z
-7.239232,57.6739712,EA49502,2023-07-12T13:41:00.000000Z
-7.2394536,57.6734336,EA49571,2023-07-12T13:41:00.000000Z
-7.2390808,57.6739264,EA49502,2023-07-12T13:42:00.000000Z
-7.2391728,57.6738304,EA49502,2023-07-12T13:43:00.000000Z
-7.2395176,57.6734912,EA49568,2023-07-12T13:43:00.000000Z
-7.2385048,57.6746112,EA49570,2023-07-12T13:45:00.000000Z
-7.2490808,57.6688512,EA49503,2023-07-12T13:45:00.000000Z
-7.2396088,57.6735552,EA49571,2023-07-12T13:45:00.000000Z
-7.2395984,57.673504,EA49571,2023-07-12T13:46:00.000000Z
-7.239104,57.6736256,EA49502,2023-07-12T13:47:00.000000Z
-7.2395784,57.6735168,EA49571,2023-07-12T13:47:00.000000Z
-7.2391544,57.673632,EA49502,2023-07-12T13:48:00.000000Z
-7.2395768,57.6734528,EA49568,2023-07-12T13:48:00.000000Z
-7.2395736,57.6735552,EA49571,2023-07-12T13:48:00.000000Z
-7.239712,57.6735616,EA49571,2023-07-12T13:49:00.000000Z
-7.2390544,57.6736832,EA49502,2023-07-12T13:49:00.000000Z
-7.2384208,57.6747648,EA49570,2023-07-12T13:50:00.000000Z
-7.239128,57.6737536,EA49502,2023-07-12T13:50:00.000000Z
-7.2482592,57.6688192,EA49503,2023-07-12T13:50:00.000000Z
-7.2395368,57.6734016,EA49571,2023-07-12T13:50:00.000000Z
-7.2390048,57.6737472,EA49502,2023-07-12T13:51:00.000000Z
-7.2396024,57.6733568,EA49571,2023-07-12T13:51:00.000000Z
-7.2389952,57.6736896,EA49502,2023-07-12T13:52:00.000000Z
-7.2395728,57.6733184,EA49571,2023-07-12T13:52:00.000000Z
-7.238924,57.6737856,EA49502,2023-07-12T13:53:00.000000Z
-7.2395216,57.6733056,EA49568,2023-07-12T13:53:00.000000Z
-7.2395608,57.6732736,EA49571,2023-07-12T13:53:00.000000Z
-7.2390536,57.6737664,EA49502,2023-07-12T13:54:00.000000Z
-7.2396512,57.6732608,EA49571,2023-07-12T13:54:00.000000Z
-7.2382152,57.6749504,EA49570,2023-07-12T13:55:00.000000Z
-7.2388104,57.6737536,EA49502,2023-07-12T13:55:00.000000Z
-7.2478448,57.668928,EA49503,2023-07-12T13:55:00.000000Z
-7.2415792,57.6708352,EA49571,2023-07-12T13:55:00.000000Z
-7.239,57.673824,EA49502,2023-07-12T13:56:00.000000Z
-7.2409104,57.6702272,EA49571,2023-07-12T13:56:00.000000Z
-7.2380536,57.6736128,EA49502,2023-07-12T13:57:00.000000Z
-7.2409488,57.6702464,EA49571,2023-07-12T13:57:00.000000Z
-7.238004,57.6736064,EA49502,2023-07-12T13:58:00.000000Z
-7.2408488,57.6701888,EA49568,2023-07-12T13:58:00.000000Z
-7.2408808,57.67024,EA49571,2023-07-12T13:58:00.000000Z
-7.2381424,57.6736768,EA49502,2023-07-12T13:59:00.000000Z
-7.2380568,57.6749632,EA49570,2023-07-12T14:00:00.000000Z
-7.2380048,57.6736768,EA49502,2023-07-12T14:00:00.000000Z
-7.2472904,57.6690048,EA49503,2023-07-12T14:00:00.000000Z
-7.2378672,57.6736512,EA49502,2023-07-12T14:01:00.000000Z
-7.2407664,57.6703168,EA49571,2023-07-12T14:01:00.000000Z
-7.2378144,57.6737472,EA49502,2023-07-12T14:02:00.000000Z
-7.2408112,57.6704064,EA49568,2023-07-12T14:03:00.000000Z
-7.240744,57.6703616,EA49571,2023-07-12T14:04:00.000000Z
-7.2475736,57.669088,EA49503,2023-07-12T14:05:00.000000Z
-7.2408632,57.6703744,EA49571,2023-07-12T14:05:00.000000Z
-7.2380888,57.6748032,EA49570,2023-07-12T14:06:00.000000Z
-7.2408016,57.6703232,EA49571,2023-07-12T14:06:00.000000Z
-7.2377368,57.6738816,EA49502,2023-07-12T14:07:00.000000Z
-7.24082,57.6702784,EA49571,2023-07-12T14:07:00.000000Z
-7.237636,57.6738112,EA49502,2023-07-12T14:08:00.000000Z
-7.240864,57.67024,EA49568,2023-07-12T14:08:00.000000Z
-7.2377384,57.6737472,EA49502,2023-07-12T14:09:00.000000Z
-7.2379112,57.6738112,EA49502,2023-07-12T14:10:00.000000Z
-7.2473936,57.6690432,EA49503,2023-07-12T14:10:00.000000Z
-7.238424,57.6744832,EA49570,2023-07-12T14:10:00.000000Z
-7.2377632,57.6737536,EA49502,2023-07-12T14:11:00.000000Z
-7.2408456,57.6701952,EA49571,2023-07-12T14:11:00.000000Z
-7.2378736,57.6737344,EA49502,2023-07-12T14:12:00.000000Z
-7.2409008,57.6702528,EA49568,2023-07-12T14:13:00.000000Z
-7.2409752,57.6702976,EA49571,2023-07-12T14:13:00.000000Z
-7.2409248,57.6702272,EA49571,2023-07-12T14:14:00.000000Z
-7.2387096,57.6744256,EA49570,2023-07-12T14:15:00.000000Z
-7.2470496,57.6688832,EA49503,2023-07-12T14:15:00.000000Z
-7.24098,57.6703488,EA49571,2023-07-12T14:15:00.000000Z
-7.241024,57.6703232,EA49571,2023-07-12T14:16:00.000000Z
-7.2380552,57.6736,EA49502,2023-07-12T14:17:00.000000Z
-7.2409736,57.6701824,EA49571,2023-07-12T14:17:00.000000Z
-7.2408288,57.670144,EA49568,2023-07-12T14:18:00.000000Z
-7.2408968,57.6701248,EA49571,2023-07-12T14:18:00.000000Z
-7.2408592,57.6701376,EA49571,2023-07-12T14:19:00.000000Z
-7.2387512,57.674304,EA49570,2023-07-12T14:20:00.000000Z
-7.2469856,57.668864,EA49503,2023-07-12T14:20:00.000000Z
-7.2408632,57.6700608,EA49571,2023-07-12T14:20:00.000000Z
-7.2408824,57.6700544,EA49571,2023-07-12T14:21:00.000000Z
-7.2383768,57.673568,EA49502,2023-07-12T14:22:00.000000Z
-7.2409264,57.670112,EA49571,2023-07-12T14:22:00.000000Z
-7.2407576,57.6700608,EA49568,2023-07-12T14:23:00.000000Z
-7.2470352,57.668864,EA49503,2023-07-12T14:25:00.000000Z
-7.2381304,57.6744448,EA49570,2023-07-12T14:25:00.000000Z
-7.2408096,57.6699264,EA49571,2023-07-12T14:26:00.000000Z
-7.2380312,57.6734144,EA49502,2023-07-12T14:27:00.000000Z
-7.2410328,57.6701056,EA49568,2023-07-12T14:28:00.000000Z
-7.2468944,57.6689088,EA49503,2023-07-12T14:30:00.000000Z
-7.2378528,57.6743552,EA49570,2023-07-12T14:30:00.000000Z
-7.240996,57.6700352,EA49571,2023-07-12T14:31:00.000000Z
-7.2382016,57.6732544,EA49502,2023-07-12T14:32:00.000000Z
-7.2409688,57.6700416,EA49568,2023-07-12T14:33:00.000000Z
-7.2410224,57.6700672,EA49571,2023-07-12T14:34:00.000000Z
-7.247268,57.668928,EA49503,2023-07-12T14:35:00.000000Z
-7.237972,57.67408,EA49570,2023-07-12T14:35:00.000000Z
-7.2408632,57.669856,EA49571,2023-07-12T14:35:00.000000Z
-7.2410936,57.6699968,EA49571,2023-07-12T14:36:00.000000Z
-7.2410528,57.6699712,EA49571,2023-07-12T14:37:00.000000Z
-7.2384488,57.6735104,EA49502,2023-07-12T14:38:00.000000Z
-7.241076,57.6699584,EA49568,2023-07-12T14:38:00.000000Z
-7.2411176,57.6699648,EA49571,2023-07-12T14:38:00.000000Z
-7.2410384,57.6699264,EA49571,2023-07-12T14:39:00.000000Z
-7.247844,57.6690816,EA49503,2023-07-12T14:40:00.000000Z
-7.2379072,57.6740736,EA49570,2023-07-12T14:40:00.000000Z
-7.2410904,57.6699264,EA49571,2023-07-12T14:40:00.000000Z
-7.2410488,57.6698944,EA49571,2023-07-12T14:41:00.000000Z
-7.2383024,57.6735488,EA49502,2023-07-12T14:42:00.000000Z
-7.2412288,57.669856,EA49571,2023-07-12T14:42:00.000000Z
-7.241072,57.6698944,EA49568,2023-07-12T14:43:00.000000Z
-7.2482984,57.6693504,EA49503,2023-07-12T14:45:00.000000Z
-7.2379792,57.6739584,EA49570,2023-07-12T14:45:00.000000Z
-7.2411296,57.6699328,EA49571,2023-07-12T14:45:00.000000Z
-7.2410976,57.6699712,EA49571,2023-07-12T14:46:00.000000Z
-7.2381984,57.6736192,EA49502,2023-07-12T14:47:00.000000Z
-7.2411136,57.669984,EA49571,2023-07-12T14:47:00.000000Z
-7.241016,57.669952,EA49568,2023-07-12T14:48:00.000000Z
-7.2471536,57.6705216,EA49503,2023-07-12T14:50:00.000000Z
-7.2377352,57.6740224,EA49570,2023-07-12T14:50:00.000000Z
-7.2410632,57.669984,EA49571,2023-07-12T14:51:00.000000Z
-7.2374608,57.6744448,EA49502,2023-07-12T14:52:00.000000Z
-7.2409,57.6699264,EA49571,2023-07-12T14:52:00.000000Z
-7.2410488,57.6699584,EA49568,2023-07-12T14:53:00.000000Z
-7.2410672,57.6699776,EA49571,2023-07-12T14:54:00.000000Z
-7.2374784,57.674144,EA49570,2023-07-12T14:55:00.000000Z
-7.2411144,57.6699584,EA49571,2023-07-12T14:56:00.000000Z
-7.237804,57.67472,EA49502,2023-07-12T14:57:00.000000Z
-7.2409608,57.6699008,EA49568,2023-07-12T14:58:00.000000Z
-7.2462488,57.6704512,EA49503,2023-07-12T15:00:00.000000Z
-7.2374384,57.674176,EA49570,2023-07-12T15:00:00.000000Z
-7.2410056,57.6699648,EA49571,2023-07-12T15:01:00.000000Z
-7.2370912,57.6756928,EA49502,2023-07-12T15:02:00.000000Z
-7.2409856,57.669952,EA49568,2023-07-12T15:03:00.000000Z
-7.2457712,57.6701312,EA49503,2023-07-12T15:05:00.000000Z
-7.2373088,57.6742464,EA49570,2023-07-12T15:05:00.000000Z
-7.2411064,57.6699648,EA49571,2023-07-12T15:06:00.000000Z
-7.2369512,57.6759296,EA49502,2023-07-12T15:07:00.000000Z
-7.2410208,57.6699328,EA49568,2023-07-12T15:08:00.000000Z
-7.2452016,57.670048,EA49503,2023-07-12T15:10:00.000000Z
-7.2372832,57.6742592,EA49570,2023-07-12T15:10:00.000000Z
-7.2410344,57.6699776,EA49571,2023-07-12T15:11:00.000000Z
-7.2368368,57.676032,EA49502,2023-07-12T15:12:00.000000Z
-7.241084,57.6699584,EA49568,2023-07-12T15:13:00.000000Z
-7.2305832,57.6704,EA49503,2023-07-12T15:15:00.000000Z
-7.2318184,57.6703552,EA49570,2023-07-12T15:15:00.000000Z
-7.231064,57.6700608,EA49570,2023-07-12T15:16:00.000000Z
-7.2411376,57.66992,EA49571,2023-07-12T15:16:00.000000Z
-7.2311736,57.6700544,EA49570,2023-07-12T15:17:00.000000Z
-7.2370032,57.6764224,EA49502,2023-07-12T15:17:00.000000Z
-7.231108,57.670144,EA49570,2023-07-12T15:18:00.000000Z
