event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
35239951408,true,2023-07-10 03:57:00.000,-7.2308696,57.6705792,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951413,true,2023-07-10 05:58:00.000,-7.2376696,57.6738688,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951418,true,2023-07-10 07:53:00.000,-7.2391464,57.673792,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951419,true,2023-07-10 07:57:00.000,-7.2389664,57.6738944,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951423,true,2023-07-10 08:07:00.000,-7.2383568,57.6740928,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951424,true,2023-07-10 08:12:00.000,-7.2382952,57.674496,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951425,true,2023-07-10 08:17:00.000,-7.2380624,57.6747264,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951426,true,2023-07-10 08:22:00.000,-7.2380792,57.67472,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951427,true,2023-07-10 08:27:00.000,-7.2379056,57.6749248,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951428,true,2023-07-10 08:32:00.000,-7.2383312,57.6748224,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951429,true,2023-07-10 08:37:00.000,-7.2384504,57.6746752,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951430,true,2023-07-10 08:42:00.000,-7.238448,57.67472,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951431,true,2023-07-10 08:47:00.000,-7.2385728,57.6746304,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951432,true,2023-07-10 08:52:00.000,-7.2382328,57.6745984,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951433,true,2023-07-10 08:57:00.000,-7.2382128,57.6747392,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951435,true,2023-07-10 09:02:00.000,-7.2383048,57.6746496,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951436,true,2023-07-10 09:07:00.000,-7.2382672,57.6747072,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951437,true,2023-07-10 09:12:00.000,-7.2382824,57.6746816,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951438,true,2023-07-10 09:17:00.000,-7.2382424,57.6746688,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951439,true,2023-07-10 09:22:00.000,-7.2382504,57.6746688,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951440,true,2023-07-10 09:27:00.000,-7.2382632,57.674688,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951441,true,2023-07-10 09:32:00.000,-7.2383112,57.674688,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951442,true,2023-07-10 09:37:00.000,-7.2382232,57.6746944,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951443,true,2023-07-10 09:42:00.000,-7.2382544,57.6746624,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951444,true,2023-07-10 09:47:00.000,-7.2382848,57.6747264,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951445,true,2023-07-10 09:52:00.000,-7.238144,57.6746816,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951446,true,2023-07-10 09:57:00.000,-7.2302464,57.6693824,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951447,true,2023-07-10 09:59:00.000,-7.230336,57.6693696,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951451,true,2023-07-10 10:02:00.000,-7.2303216,57.6693888,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951598,true,2023-07-10 13:58:00.000,-7.2305392,57.6693248,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951700,true,2023-07-10 15:57:00.000,-7.2371024,57.676864,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951778,true,2023-07-10 17:58:00.000,-7.2303984,57.6693312,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951804,true,2023-07-10 19:57:00.000,-7.2307336,57.6706496,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951823,true,2023-07-10 21:58:00.000,-7.2308008,57.6705792,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951832,true,2023-07-10 23:57:00.000,-7.2308,57.6705408,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951835,true,2023-07-11 01:57:00.000,-7.2312888,57.6706816,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951838,true,2023-07-11 03:58:00.000,-7.2308312,57.670624,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951841,true,2023-07-11 05:57:00.000,-7.2390152,57.6736128,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951846,true,2023-07-11 07:57:00.000,-7.238496,57.6787072,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951856,true,2023-07-11 09:58:00.000,-7.2303816,57.6694144,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951881,true,2023-07-11 11:58:00.000,-7.2304088,57.6695616,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239951940,true,2023-07-11 13:58:00.000,-7.2300648,57.6697472,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952013,true,2023-07-11 15:58:00.000,-7.2299424,57.671264,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952073,true,2023-07-11 17:57:00.000,-7.2390984,57.6735936,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952090,true,2023-07-11 19:58:00.000,-7.2304776,57.6692288,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952094,true,2023-07-11 21:58:00.000,-7.2302808,57.6693568,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952099,true,2023-07-12 03:58:00.000,-7.2530416,57.6658944,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952103,true,2023-07-12 05:58:00.000,-7.2665408,57.6649792,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952119,true,2023-07-12 07:57:00.000,-7.249296,57.6695552,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952145,true,2023-07-12 09:12:00.000,-7.2309344,57.6705792,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952152,true,2023-07-12 09:27:00.000,-7.2307544,57.669632,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952155,true,2023-07-12 09:32:00.000,-7.2306728,57.6695232,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952158,true,2023-07-12 09:37:00.000,-7.2306216,57.6705536,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952161,true,2023-07-12 09:42:00.000,-7.2309496,57.6708672,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952164,true,2023-07-12 09:48:00.000,-7.2303528,57.6693376,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952167,true,2023-07-12 09:52:00.000,-7.2305856,57.6693952,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952170,true,2023-07-12 09:57:00.000,-7.2301,57.6694976,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952312,true,2023-07-12 11:58:00.000,-7.2302224,57.6694272,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952376,true,2023-07-12 12:37:00.000,-7.2395848,57.673568,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952383,true,2023-07-12 12:42:00.000,-7.2394416,57.6735552,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952384,true,2023-07-12 12:43:00.000,-7.2393568,57.673664,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952386,true,2023-07-12 12:44:00.000,-7.239268,57.6736768,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952387,true,2023-07-12 12:45:00.000,-7.2392552,57.673696,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952390,true,2023-07-12 12:46:00.000,-7.2390592,57.6737536,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952392,true,2023-07-12 12:47:00.000,-7.2390512,57.6737344,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952397,true,2023-07-12 12:52:00.000,-7.2389528,57.6740224,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952398,true,2023-07-12 12:53:00.000,-7.2387584,57.6740928,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952400,true,2023-07-12 12:54:00.000,-7.238712,57.6741184,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952401,true,2023-07-12 12:55:00.000,-7.2389008,57.6741632,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952404,true,2023-07-12 12:56:00.000,-7.2388456,57.674176,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952406,true,2023-07-12 12:57:00.000,-7.2389152,57.6742272,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952411,true,2023-07-12 13:02:00.000,-7.23858,57.6744704,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952419,true,2023-07-12 13:07:00.000,-7.2381776,57.6745728,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952427,true,2023-07-12 13:12:00.000,-7.2380248,57.674848,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952436,true,2023-07-12 13:17:00.000,-7.237796,57.6749184,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952442,true,2023-07-12 13:22:00.000,-7.2382184,57.6744832,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952447,true,2023-07-12 13:27:00.000,-7.2382552,57.6743872,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952452,true,2023-07-12 13:32:00.000,-7.2388704,57.674368,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952457,true,2023-07-12 13:37:00.000,-7.2393072,57.674048,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952459,true,2023-07-12 13:38:00.000,-7.2392696,57.6741056,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952462,true,2023-07-12 13:39:00.000,-7.239364,57.674112,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952463,true,2023-07-12 13:40:00.000,-7.2394504,57.6741696,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952466,true,2023-07-12 13:41:00.000,-7.239232,57.6739712,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952468,true,2023-07-12 13:42:00.000,-7.2390808,57.6739264,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952469,true,2023-07-12 13:43:00.000,-7.2391728,57.6738304,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952475,true,2023-07-12 13:47:00.000,-7.239104,57.6736256,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952477,true,2023-07-12 13:48:00.000,-7.2391544,57.673632,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952480,true,2023-07-12 13:49:00.000,-7.2390544,57.6736832,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952482,true,2023-07-12 13:50:00.000,-7.239128,57.6737536,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952486,true,2023-07-12 13:51:00.000,-7.2390048,57.6737472,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952488,true,2023-07-12 13:52:00.000,-7.2389952,57.6736896,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952490,true,2023-07-12 13:53:00.000,-7.238924,57.6737856,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952493,true,2023-07-12 13:54:00.000,-7.2390536,57.6737664,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952495,true,2023-07-12 13:55:00.000,-7.2388104,57.6737536,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952499,true,2023-07-12 13:56:00.000,-7.239,57.673824,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952501,true,2023-07-12 13:57:00.000,-7.2380536,57.6736128,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952503,true,2023-07-12 13:58:00.000,-7.238004,57.6736064,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952506,true,2023-07-12 13:59:00.000,-7.2381424,57.6736768,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952507,true,2023-07-12 14:00:00.000,-7.2380048,57.6736768,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952510,true,2023-07-12 14:01:00.000,-7.2378672,57.6736512,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952512,true,2023-07-12 14:02:00.000,-7.2378144,57.6737472,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952519,true,2023-07-12 14:07:00.000,-7.2377368,57.6738816,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952521,true,2023-07-12 14:08:00.000,-7.237636,57.6738112,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952523,true,2023-07-12 14:09:00.000,-7.2377384,57.6737472,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952524,true,2023-07-12 14:10:00.000,-7.2379112,57.6738112,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952527,true,2023-07-12 14:11:00.000,-7.2377632,57.6737536,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952529,true,2023-07-12 14:12:00.000,-7.2378736,57.6737344,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952537,true,2023-07-12 14:17:00.000,-7.2380552,57.6736,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952546,true,2023-07-12 14:22:00.000,-7.2383768,57.673568,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952552,true,2023-07-12 14:27:00.000,-7.2380312,57.6734144,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952557,true,2023-07-12 14:32:00.000,-7.2382016,57.6732544,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952565,true,2023-07-12 14:38:00.000,-7.2384488,57.6735104,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952573,true,2023-07-12 14:42:00.000,-7.2383024,57.6735488,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952580,true,2023-07-12 14:47:00.000,-7.2381984,57.6736192,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952586,true,2023-07-12 14:52:00.000,-7.2374608,57.6744448,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952592,true,2023-07-12 14:57:00.000,-7.237804,57.67472,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952597,true,2023-07-12 15:02:00.000,-7.2370912,57.6756928,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952602,true,2023-07-12 15:07:00.000,-7.2369512,57.6759296,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952607,true,2023-07-12 15:12:00.000,-7.2368368,57.676032,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952613,true,2023-07-12 15:17:00.000,-7.2370032,57.6764224,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952623,true,2023-07-12 15:22:00.000,-7.2371072,57.6765568,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952634,true,2023-07-12 15:27:00.000,-7.2370656,57.6752512,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952639,true,2023-07-12 15:32:00.000,-7.2374616,57.6752448,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952644,true,2023-07-12 15:37:00.000,-7.237648,57.6752576,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952648,true,2023-07-12 15:42:00.000,-7.23728,57.6750976,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952655,true,2023-07-12 15:47:00.000,-7.2306496,57.6701888,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952656,true,2023-07-12 15:48:00.000,-7.2306408,57.6692608,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952658,true,2023-07-12 15:49:00.000,-7.2306304,57.669344,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952660,true,2023-07-12 15:51:00.000,-7.2302944,57.6693696,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952662,true,2023-07-12 15:52:00.000,-7.230252,57.6694016,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952669,true,2023-07-12 15:57:00.000,-7.2302168,57.6693568,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952678,true,2023-07-12 16:03:00.000,-7.2310136,57.6689472,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952686,true,2023-07-12 16:07:00.000,-7.2304352,57.6692736,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952695,true,2023-07-12 16:12:00.000,-7.2306344,57.6692544,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952772,true,2023-07-12 17:57:00.000,-7.230992,57.6696576,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952817,true,2023-07-12 19:58:00.000,-7.2301952,57.6694976,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952861,true,2023-07-13 05:57:00.000,-7.2391512,57.6739008,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952869,true,2023-07-13 07:57:00.000,-7.2373712,57.67536,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952897,true,2023-07-13 09:52:00.000,-7.238192,57.673792,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952899,true,2023-07-13 09:57:00.000,-7.2381024,57.673696,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952903,true,2023-07-13 10:03:00.000,-7.2383752,57.6736768,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952905,true,2023-07-13 10:07:00.000,-7.2383272,57.6735808,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952907,true,2023-07-13 10:12:00.000,-7.238384,57.6735872,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952909,true,2023-07-13 10:17:00.000,-7.2383376,57.6736192,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952910,true,2023-07-13 10:22:00.000,-7.2384592,57.6737088,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952912,true,2023-07-13 10:27:00.000,-7.2381056,57.673824,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952914,true,2023-07-13 10:32:00.000,-7.238004,57.6739712,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952916,true,2023-07-13 10:37:00.000,-7.2377904,57.6742272,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952918,true,2023-07-13 10:42:00.000,-7.23766,57.6749504,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952924,true,2023-07-13 11:07:00.000,-7.2385496,57.674624,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952925,true,2023-07-13 11:12:00.000,-7.2386696,57.6787264,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952927,true,2023-07-13 11:17:00.000,-7.2387592,57.6787008,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952931,true,2023-07-13 11:32:00.000,-7.238416,57.678816,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952933,true,2023-07-13 11:42:00.000,-7.2383424,57.6787392,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952935,true,2023-07-13 11:47:00.000,-7.2373192,57.6799232,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952937,true,2023-07-13 11:52:00.000,-7.2368104,57.6802496,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952939,true,2023-07-13 11:57:00.000,-7.2389304,57.6736448,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952942,true,2023-07-13 12:03:00.000,-7.23914,57.6736448,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952944,true,2023-07-13 12:07:00.000,-7.2391672,57.6737152,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952947,true,2023-07-13 12:12:00.000,-7.2394088,57.6736256,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952949,true,2023-07-13 12:17:00.000,-7.239556,57.67344,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952951,true,2023-07-13 12:22:00.000,-7.239412,57.6736064,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952953,true,2023-07-13 12:27:00.000,-7.239088,57.6737984,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952955,true,2023-07-13 12:32:00.000,-7.23912,57.6739968,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952957,true,2023-07-13 12:37:00.000,-7.2391664,57.6739904,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952959,true,2023-07-13 12:42:00.000,-7.239092,57.6740096,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952961,true,2023-07-13 12:47:00.000,-7.2388968,57.6741312,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952963,true,2023-07-13 12:52:00.000,-7.2388872,57.6742592,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952965,true,2023-07-13 12:57:00.000,-7.2386792,57.6744256,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952967,true,2023-07-13 13:02:00.000,-7.2383336,57.6745792,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952969,true,2023-07-13 13:07:00.000,-7.2380424,57.674752,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952971,true,2023-07-13 13:12:00.000,-7.2380288,57.6747584,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952973,true,2023-07-13 13:17:00.000,-7.2380624,57.6747904,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952974,true,2023-07-13 13:18:00.000,-7.2380592,57.6748736,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952975,true,2023-07-13 13:19:00.000,-7.2380408,57.6748416,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952976,true,2023-07-13 13:20:00.000,-7.2379104,57.6748544,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
35239952977,true,2023-07-13 13:21:00.000,-7.237872,57.6747968,,"gps",,"EA49502","EA49502","Rock Dove, Jezierski&Smith, Outer Hebrides"
